label,category,mode,score_norm,anchor_score,z_ngram,z_coverage,z_compress
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r1,-0.3283322085209929,0.5666666666666667,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r2,-0.3383322085209929,0.5,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r3,-0.32999887518765947,0.5555555555555556,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,r4,-0.3258322085209928,0.5833333333333334,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT-1_TYPO_090,COMBO,shuffled,-0.41333220852099284,0.0,-1.941152837621779,1.9129777854866927,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_091,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,fixed,-0.3800085889807482,0.3333333333333333,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r1,-0.34500858898074827,0.5666666666666667,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r2,-0.3550085889807483,0.5,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r3,-0.34667525564741486,0.5555555555555556,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,r4,-0.3425085889807482,0.5833333333333334,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_092,COMBO,shuffled,-0.43000858898074823,0.0,-1.6752989429629517,1.367735253261782,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r1,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r2,-0.3814875250491067,0.6666666666666666,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r3,-0.36482085838244,0.7777777777777778,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,r4,-0.3564875250491067,0.8333333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_093,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_094,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,fixed,-0.43148752504910665,0.3333333333333333,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r1,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r2,-0.40648752504910673,0.5,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r3,-0.3981541917157733,0.5555555555555556,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,r4,-0.39398752504910667,0.5833333333333334,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_COMBO_SHIFT+1_TYPO_095,COMBO,shuffled,-0.4814875250491067,0.0,-1.941152837621779,1.6403565193742373,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_000,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_001,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_002,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_003,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,fixed,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r1,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r2,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r3,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,r4,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
CORRIDOR_K4_PURE_004,K4,shuffled,-2.2825272608647036,0.0,-4.466764836880639,-1.0177008252222022,-0.12038585308576924
